SEDE_CODIGO,PERIODO_ID,PERIODO_ANIO,JORNADA_ID,JORNADA_CODIGO,JORNADA_NOMBRE,NIVELENSE_ID,NIVELENSE_CODIGO,NIVELENSE_NOMBRE,POBLACIONDES_ID,POBLACIONDES_CODIGO,POBLACIONDES_NOMBRE,JORNDES_CANTIDAD_HOMBRE,JORNDES_CANTIDAD_MUJER
176001004680,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",7,5
220060000069,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",40,23
220060000069,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",110,81
205467000226,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",0,1
205467000226,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",6,8
205467000226,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",10,6
252001003029,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,1
252001003029,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,5
241551001421,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,1
166572000015,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",51,59
173168000342,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",40,35
217013000742,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
217013000742,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",10,9
217013000742,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,3
163001000868,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",14,9
170001000589,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,2
141298000019,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",67,52
141298000019,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",24,26
252215000477,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,1
268235000442,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,2
286755000222,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",10,9
241551002630,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,1
225394000029,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",4,9
315806000214,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",3,3
315806000214,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,5
217444000138,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,1
217444000138,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",2,5
217444000138,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",6,3
105001008176,10,2023,3,3,Tarde,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,1
105001008176,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,2
170001000112,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",42,47
154001008576,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",8,7
123001009071,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",176,0
273001002844,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",7,13
213442000402,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",7,6
213442000402,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",5,4
120011001632,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",5,5
227615000099,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",12,7
186568061191,10,2023,6,6,Única (Oficiales),1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",2,0
186568061191,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",83,86
150330000017,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",2,1
150330000017,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",31,29
120443000076,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",18,20
205145000140,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,1
205145000140,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",3,0
205145000140,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",0,2
205093000031,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,4
263594000014,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,1
176001022416,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",25,13
263594000031,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
252233000565,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,2
252233000565,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",5,2
227615060873,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",4,5
176001004060,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",10,8
176001004060,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",0,3
205093000324,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",12,5
205093000324,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",5,4
181794004921,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",5,6
181794004921,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",27,24
108001012652,10,2023,4,4,Nocturna,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",1,1
176834000092,10,2023,3,3,Tarde,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",6,36
218610000865,10,2023,2,2,Mañana,1,01,Preescolar,2,02,Desmovilizado del conflicto armado,3,5
218610000865,10,2023,2,2,Mañana,2,02,Básica primaria,2,02,Desmovilizado del conflicto armado,15,6
168276000797,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",10,13
205079000206,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
205079000206,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",0,1
205079000206,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,0
217013000076,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
217013000076,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",1,2
150001003382,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",8,7
350006000445,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",20,27
220175018450,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,0
220175018450,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",2,6
220175018514,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
220175018514,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",2,2
220175018514,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,0
220400000051,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,0
268547000920,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",0,1
105045800012,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",65,50
105045800012,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",9,8
276823000061,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,4
276823000061,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",7,1
276823000061,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,0
154001008606,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",38,33
154001008606,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",63,87
115238000728,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
250001003751,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
254498000110,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",28,12
223807005374,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",2,1
223807005374,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",10,7
105147000401,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",12,8
105147000401,10,2023,5,5,Fin de Semana,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",12,15
105045001667,10,2023,4,4,Nocturna,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",8,12
217001000186,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
147001051238,10,2023,3,3,Tarde,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",1,0
147001051238,10,2023,5,5,Fin de Semana,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),2,02,Desmovilizado del conflicto armado,1,0
227615060962,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",5,1
227615060962,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",16,14
205425000056,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,3
205425000056,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",2,8
205425000056,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,2
119001000575,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",33,21
119001000575,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",43,27
119001000575,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",32,22
227615060962,10,2023,5,5,Fin de Semana,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",5,12
141668000455,10,2023,3,3,Tarde,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",16,15
150711001109,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",47,51
276520006635,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
147001052600,10,2023,4,4,Nocturna,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",32,20
125307001192,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,3
241770000057,10,2023,6,6,Única (Oficiales),1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",7,3
241770000057,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",28,24
120001004196,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",18,22
252215000302,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,4
120001004196,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",14,18
225290000485,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,2
252612000947,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",0,1
252612000947,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",7,10
241797000385,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
185139000404,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",8,6
286755000061,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
111001075230,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",13,17
150350000030,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",60,62
185010001081,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",10,4
217662002282,10,2023,6,6,Única (Oficiales),1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,0
217662002282,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,2
119450000067,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",6,8
311001000387,10,2023,1,1,Completa/Única (No oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",2,2
168001001688,10,2023,4,4,Nocturna,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",6,3
119001002845,10,2023,3,3,Tarde,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",125,144
119001002845,10,2023,3,3,Tarde,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",22,25
376001020111,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",6,10
376001020111,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,2
225123000201,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,1
285430000807,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
225473000069,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,9
223807002472,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",3,0
223807002472,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",28,16
223807002472,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",13,16
254498001027,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",0,1
254498001027,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,2
205490001396,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,1
173443000803,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,0
173443000803,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",5,8
183001000923,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",98,99
183001000923,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",28,29
205284000146,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,0
205045010474,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,4
217614000146,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",7,10
163001003535,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,0
105467000019,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",2,0
105467000019,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",8,8
105467000019,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",20,15
105467000019,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",3,8
227615800052,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,4
225377000139,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,3
154405000137,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,1
154405000137,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",12,21
176845000060,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,1
176845000060,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,2,02,Desmovilizado del conflicto armado,1,0
376001014846,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,0
376001014846,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",8,7
241770000278,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,2
227250060038,10,2023,6,6,Única (Oficiales),1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",3,1
227250060038,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,2
